date,open,high,low,close,volume,rsi,vwap,sma,ema,vix,spx,gold,nasdaq,dji,dx,fear&greed_idx,fgi_cls,close_ffd,eos_price,prediction,ground_truth,pred,lab,meta_target
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,44.29977553732672,44278.949272989055,43828.851,43697.502591595134,13.555000066757202,4770.4425048828125,2031.1749877929688,14951.4521484375,37419.0859375,103.1200008392334,52.0,Neutral,1976.601971077784,42511.1,43472.53515625,39568.02,0.0,1.0,0.0
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,43.75981410803036,44261.48313441671,43814.306,43644.21186858608,13.84000015258789,4765.97998046875,2026.0,14944.349609375,37361.12109375,103.36000061035156,64.0,Greed,2445.543154578758,43137.95,43365.69921875,39897.6,1.0,1.0,1.0
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,49.72899994590189,44259.45457225542,43824.923,43561.53454776836,14.789999961853027,4739.2099609375,2002.5999755859373,14855.6201171875,37266.671875,103.4499969482422,60.0,Greed,1799.551209350735,42776.1,42957.0234375,40084.88,1.0,1.0,1.0
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,39.05355677992516,44233.95679143486,43787.9505,43348.7693527428,14.130000114440918,4780.93994140625,2018.5999755859373,15055.650390625,37468.609375,103.54000091552734,63.0,Greed,485.80829270515824,41327.5,41641.578125,39961.09,0.0,1.0,0.0
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,40.59932480669868,44146.38626136075,43763.888,43187.84179533872,13.300000190734863,4839.81005859375,2026.5,15310.9697265625,37863.80078125,103.29000091552734,51.0,Neutral,1573.298288559541,41659.03,42070.6015625,41823.51,0.0,0.0,0.0
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,41.31597251415948,44148.6091511283,43734.511000000006,43045.76543387789,13.263333320617676,4843.35009765625,2024.2666829427085,15327.409830729166,37909.80338541666,103.30333455403644,52.0,Neutral,1643.053833060883,41696.04,42501.0,42120.63,0.0,0.0,0.0
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,41.076073501217,44136.48310059458,43604.55,42906.20015446095,13.226666450500488,4846.89013671875,2022.0333658854167,15343.849934895834,37955.805989583336,103.31666819254558,56.0,Greed,1569.3254914105855,41580.33,42013.90625,42031.06,0.0,0.0,0.0
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,19.61670150948981,43859.49563984782,43335.6055,42588.27823498848,13.1899995803833,4850.43017578125,2019.800048828125,15360.2900390625,38001.80859375,103.33000183105467,55.0,Greed,-346.2260459059762,39568.02,40314.09375,43302.7,0.0,0.0,0.0
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,23.310626773233963,43668.84708044801,43188.224,42332.02316498957,12.550000190734863,4864.60009765625,2023.699951171875,15425.9404296875,37905.44921875,103.62000274658205,50.0,Neutral,1033.4835931642083,39897.6,40374.3671875,42941.1,0.0,0.0,0.0
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,20.88581171337828,43510.73227879934,42984.913,42118.00953022866,13.140000343322754,4868.5498046875,2013.9000244140625,15481.919921875,37806.390625,103.23999786376952,48.0,Neutral,1337.2264454766337,40084.88,40735.76953125,42580.0,0.0,0.0,0.0
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,21.24557845885562,43384.80331811762,42775.712,41912.58862258784,13.449999809265137,4894.16015625,2016.9000244140625,15510.5,38049.12890625,103.56999969482422,52.0,Neutral,1226.2709356593114,39961.09,40508.3203125,43082.94,0.0,0.0,0.0
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,44.89590893708136,43273.348054334536,42668.4715,41904.10494424614,13.260000228881836,4890.97021484375,2016.800048828125,15455.3603515625,38109.4296875,103.47000122070312,49.0,Neutral,3201.9878980495487,41823.51,42076.28125,43200.0,1.0,0.0,0.0
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,46.222856454420445,43232.79718060403,42578.052,41924.72637812746,13.3733336130778,4903.290201822917,2019.6000162760413,15512.920247395834,38184.102864583336,103.51666768391928,55.0,Greed,2626.990948174447,42120.63,42758.00390625,43011.09,0.0,0.0,0.0
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,51.73620758000411,42996.29232947621,42332.053,41934.853389734366,13.486666997273764,4915.610188802083,2022.3999837239585,15570.480143229166,38258.77604166666,103.56333414713542,54.0,Neutral,2199.156625331234,42031.06,42549.0859375,42582.88,0.0,0.0,0.0
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,54.35171726811547,42726.81541479746,42191.688,42065.12449547395,13.600000381469728,4927.93017578125,2025.199951171875,15628.0400390625,38333.44921875,103.61000061035156,55.0,Greed,3395.8429534905445,43302.7,43544.7578125,42708.7,1.0,1.0,1.0
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,48.885335350696096,42364.61795791665,42006.0435,42148.55073400024,13.3100004196167,4924.97021484375,2031.5,15509.900390625,38467.30859375,103.4000015258789,61.0,Greed,2345.520650710845,42941.1,43335.32421875,43098.95,0.0,0.0,0.0
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,48.88948790725384,41869.1088335934,41818.0855,42189.64114028593,14.350000381469728,4845.64990234375,2048.39990234375,15164.009765625,38150.30078125,103.2699966430664,60.0,Greed,1971.7956617383609,42580.0,43425.546875,44349.6,0.0,0.0,0.0
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,61.13349231315643,41705.173960616885,41833.096000000005,42274.71722216346,13.880000114440918,4906.18994140625,2053.0,15361.6396484375,38519.83984375,103.0500030517578,63.0,Greed,2597.0025936433376,43082.94,43824.53125,45288.65,0.0,0.0,0.0
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,60.04657633916754,41704.47514139959,41850.696500000005,42362.83939148123,13.850000381469728,4958.60986328125,2036.0999755859373,15628.9501953125,38654.421875,103.91999816894533,63.0,Greed,2462.935777727602,43200.0,43921.3203125,47132.77,0.0,0.0,0.0
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,58.40714074744627,41709.24595744037,41914.6335,42424.5775446735,13.790000279744469,4953.34326171875,2032.63330078125,15618.526692708334,38562.98828125,104.09666442871094,60.0,Greed,2140.8095278263427,43011.09,43413.48828125,47751.09,0.0,0.0,0.0
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,56.16306818810526,41683.09306977606,41918.2225,42439.65396899031,13.730000178019203,4948.07666015625,2029.1666259765625,15608.103190104166,38471.5546875,104.27333068847656,60.0,Greed,1747.8403110236468,42582.88,42897.703125,48299.99,0.0,0.0,0.0
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,75.13734504661407,41650.45111627874,41896.76,42465.27740051504,13.670000076293944,4942.81005859375,2025.699951171875,15597.6796875,38380.12109375,104.4499969482422,60.0,Greed,2071.994671954628,42708.7,43587.640625,49917.27,0.0,0.0,0.0
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,75.37648370010669,41647.62353130731,41912.9025,42525.62717189456,13.0600004196167,4954.22998046875,2034.5,15609.0,38521.359375,104.18000030517578,64.0,Greed,2435.038992965332,43098.95,43675.31640625,49699.59,0.0,0.0,0.0
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,78.92873228889118,41765.339131255096,42064.0075,42699.33886980936,12.829999923706056,4995.06005859375,2035.199951171875,15756.6396484375,38677.359375,104.04000091552734,62.0,Greed,3485.215646552526,44349.6,44676.80859375,51795.17,0.0,0.0,0.0
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,82.53932770933044,42030.04959317511,42245.4885,42945.93992982752,12.789999961853027,4997.91015625,2032.199951171875,15793.7099609375,38726.328125,104.1500015258789,66.0,Greed,3744.3942975910977,45288.65,45990.74609375,51880.0,0.0,0.0,0.0
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,82.50020812826577,42547.44600350234,42517.325,43344.68565079632,12.93000030517578,5026.60986328125,2023.300048828125,15990.66015625,38671.69140625,104.08000183105467,72.0,Greed,4931.871773664207,47132.77,47946.109375,52124.11,0.0,0.0,0.0
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,83.16233255273735,42737.80566112894,42825.863,43764.34320786334,13.263333638509115,5025.019856770833,2021.6000162760413,15974.623372395834,38713.587239583336,104.11000061035156,74.0,Greed,4410.779713623531,47751.09,48389.05078125,51642.64,0.0,0.0,0.0
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,85.02755188817879,43177.7957250023,43262.4615,44196.30956901921,13.596666971842447,5023.429850260417,2019.8999837239585,15958.586588541666,38755.48307291666,104.13999938964844,71.0,Greed,4295.283027916732,48299.99,48541.3984375,52137.67,0.0,0.0,0.0
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,85.5843584339067,44013.886677086375,43763.44499999999,44741.16294339834,13.93000030517578,5021.83984375,2018.199951171875,15942.5498046875,38797.37890625,104.16999816894533,70.0,Greed,5360.308397004097,49917.27,50422.470703125,51774.73,0.0,0.0,0.0
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,86.93046887038551,44667.14673045353,44244.1805,45213.394091646114,15.850000381469728,4953.169921875,1992.9000244140625,15655.599609375,38272.75,104.95999908447266,79.0,Extreme Greed,4090.9045464625087,49699.59,51353.5859375,52258.82,0.0,0.0,0.0
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,92.33056830782826,45366.82300851286,44835.8845,45840.22989244173,14.380000114440918,5000.6201171875,1990.300048828125,15859.150390625,38424.26953125,104.72000122070312,74.0,Greed,5933.790586817348,51795.17,53584.06640625,51849.39,0.0,0.0,0.0
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,92.02419874152784,46115.89090596687,45338.709,46415.44609316156,14.010000228881836,5029.72998046875,2002.0999755859373,15906.169921875,38773.12109375,104.3000030517578,72.0,Greed,4779.2551587575,51880.0,53330.7734375,51288.42,0.0,1.0,0.0
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,92.11985225194948,46504.73579535419,45838.883,46959.12837000332,14.239999771118164,5005.56982421875,2011.5,15775.650390625,38627.98828125,104.3000030517578,72.0,Greed,4576.884297168159,52124.11,53860.6015625,50744.15,0.0,1.0,0.0
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,89.64420320274988,46831.07853537271,46319.46199999999,47405.177096669664,14.53499984741211,4998.0548095703125,2015.5,15739.432861328123,38611.94140625,104.24500274658205,76.0,Extreme Greed,3720.3746368570064,51642.64,53117.8046875,51568.22,0.0,1.0,0.0
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,93.6168697600403,47150.76732600594,46761.2105,47855.89070651065,14.829999923706056,4990.539794921875,2019.5,15703.21533203125,38595.89453125,104.19000244140624,72.0,Greed,4247.4947808096695,52137.67,53951.0234375,51728.85,0.0,1.0,0.0
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,90.5087572083098,47547.8030271289,47202.892,48229.11349636678,15.125,4983.0247802734375,2023.5,15666.997802734377,38579.84765625,104.13500213623048,75.0,Greed,3544.9409494274223,51774.73,53382.333984375,54476.47,0.0,0.0,0.0
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,90.58768793119496,48093.9683542728,47686.833,48612.89506814137,15.420000076293944,4975.509765625,2027.5,15630.7802734375,38563.80078125,104.08000183105467,72.0,Greed,4058.29387121545,52258.82,53427.16015625,57037.34,0.0,0.0,0.0
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,85.90880058374984,48544.66902223956,48125.15549999999,48921.13268069934,15.34000015258789,4981.7998046875,2022.300048828125,15580.8701171875,38612.23828125,104.01000213623048,78.0,Extreme Greed,3340.6208055273164,51849.39,52987.94140625,62432.1,0.0,0.0,0.0
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,79.80585707543655,48892.33735777944,48529.5765,49146.58861587083,14.539999961853027,5087.02978515625,2019.699951171875,16041.6201171875,39069.109375,103.95999908447266,74.0,Greed,2855.9093732125475,51288.42,51890.265625,61130.98,0.0,0.0,0.0
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,70.6013759426805,49062.33425363285,48916.2295,49298.737319121225,13.75,5088.7998046875,2038.5999755859373,15996.8203125,39131.53125,103.94000244140624,76.0,Extreme Greed,2550.3615562642663,50744.15,52061.33984375,62387.9,0.0,0.0,0.0
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,71.2756600692258,49250.537297377,49365.4965,49514.878526823966,13.74666659037272,5082.37646484375,2035.233317057292,15989.963541666666,39110.76432291666,103.90333557128906,72.0,Greed,3666.505523042113,51568.22,52570.19921875,61987.28,0.0,0.0,0.0
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,69.97616045898693,49555.32261472739,49816.504,49725.73295284073,13.743333180745443,5075.953125,2031.8666585286453,15983.106770833334,39089.997395833336,103.86666870117188,74.0,Greed,3469.3131633439552,51728.85,52762.546875,63113.97,0.0,0.0,0.0
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,73.47025344084874,50008.61646883447,50385.38,50178.18410018923,13.739999771118164,5069.52978515625,2028.5,15976.25,39069.23046875,103.83000183105467,72.0,Greed,6043.730419698128,54476.47,56559.3125,68245.71,0.0,0.0,0.0
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,80.43216978228938,50781.472413415744,51019.767,50831.43704302835,13.43000030517578,5078.18017578125,2034.0,16035.2998046875,38972.41015625,103.83000183105467,79.0,Extreme Greed,7153.280844529028,57037.34,58137.67578125,63724.01,0.0,0.0,0.0
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,84.63649512962806,52423.84649774832,51876.93949999999,51936.26208654946,13.84000015258789,5069.759765625,2033.0,15947.740234375,38949.01953125,103.9800033569336,82.0,Extreme Greed,10868.87568935976,62432.1,66054.3984375,66074.04,0.0,0.0,0.0
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,77.91252146773537,53682.32063748826,52576.85,52811.94950687808,13.399999618530272,5096.27001953125,2045.699951171875,16091.919921875,38996.390625,104.16000366210938,80.0,Extreme Greed,6333.288598578169,61130.98,63282.615234375,66823.17,0.0,0.0,0.0
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,79.18471081124582,54278.525263221454,53308.6905,53723.94479193731,13.109999656677246,5137.080078125,2086.89990234375,16274.9404296875,39087.37890625,103.86000061035156,80.0,Extreme Greed,7259.739822491982,62387.9,65135.8984375,68124.19,0.0,0.0,0.0
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,79.55047436660664,54690.828667082525,53993.05499999999,54510.92909746709,13.236666361490885,5135.036783854167,2097.1665852864585,16252.463541666666,39054.86197916666,103.8500010172526,80.0,Extreme Greed,5845.731909459792,61987.28,64819.15234375,68313.27,0.0,0.0,0.0
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,80.26275158533227,55300.955414896416,54652.89,55330.26632627974,13.363333066304524,5132.993489583333,2107.4332682291665,16229.986653645834,39022.345052083336,103.84000142415364,83.0,Extreme Greed,6727.64814984308,63113.97,64649.201171875,68955.88,0.0,0.0,0.0
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,85.95687178546792,56668.97301653035,55580.196,56560.30858091977,13.489999771118164,5130.9501953125,2117.699951171875,16207.509765625,38989.828125,103.83000183105467,82.0,Extreme Greed,11044.168590214838,68245.71,70433.1875,72078.1,0.0,0.0,0.0
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,71.27800660767198,57954.46308366867,56176.638,57242.56585892741,14.460000038146973,5078.64990234375,2133.5,15939.58984375,38585.19140625,103.8000030517578,90.0,Extreme Greed,3611.503004663791,63724.01,66189.8515625,71452.01,0.0,0.0,0.0
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,74.62545023701605,58848.15508802267,56886.34,58083.65863426765,14.5,5104.759765625,2150.300048828125,16031.5400390625,38661.05078125,103.37000274658205,75.0,Greed,7341.894360189413,66074.04,67575.9140625,73072.41,0.0,0.0,0.0
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,76.71939998974895,59499.70235258319,57621.29299999999,58915.993050051686,14.4399995803833,5157.35986328125,2158.0,16273.3798828125,38791.3515625,102.81999969482422,82.0,Extreme Greed,6973.983608652779,66823.17,68627.546875,71388.94,0.0,0.0,0.0
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,79.13482183208993,60274.504884939815,58445.370500000005,59792.964188142,14.739999771118164,5123.68994140625,2178.60009765625,16085.1103515625,38722.69140625,102.73999786376952,81.0,Extreme Greed,7535.173586047706,68124.19,69715.4921875,69499.85,0.0,0.0,0.0
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,78.6809573741784,60590.342998778,59254.15050000001,60604.42188450943,14.899999936421713,5121.773274739583,2179.9000651041665,16063.163411458334,38738.34765625,102.78333282470705,84.0,Extreme Greed,6738.796096030077,68313.27,70119.03125,65300.63,0.0,1.0,0.0
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,79.02723301378214,61117.47918408782,60113.208,61399.79884788949,15.06000010172526,5119.856608072917,2181.2000325520835,16041.216471354166,38754.00390625,102.82666778564452,79.0,Extreme Greed,6890.371234121834,68955.88,70225.484375,68393.48,0.0,1.0,0.0
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,79.28869018796605,62161.75238562382,61104.172000000006,62416.779909995246,15.220000267028809,5117.93994140625,2182.5,16019.26953125,38769.66015625,102.87000274658205,82.0,Extreme Greed,9402.40822946078,72078.1,73541.25,67609.99,0.0,1.0,0.0
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,75.63635277140384,63091.01532284299,62084.303,63277.27801380522,13.84000015258789,5175.27001953125,2160.39990234375,16265.6396484375,39005.48828125,102.95999908447266,81.0,Extreme Greed,6919.351821192096,71452.01,71548.4765625,61937.4,1.0,1.0,1.0
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,71.85822804780895,63879.86998747158,63173.5025,64210.14772677615,13.75,5165.31005859375,2175.39990234375,16177.76953125,39043.3203125,102.79000091552734,81.0,Extreme Greed,8248.134682046926,73072.41,72756.25,67840.51,1.0,1.0,1.0
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,70.74685741930574,64647.17332294224,64205.742000000006,64893.84222898795,14.399999618530272,5150.47998046875,2163.0,16128.5302734375,38905.66015625,103.36000061035156,88.0,Extreme Greed,5465.514399979104,71388.94,70732.296875,65501.27,1.0,1.0,1.0
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,64.02536257749796,65181.14269299541,65102.3235,65332.509635751005,14.40999984741211,5117.08984375,2157.300048828125,15973.169921875,38714.76953125,103.43000030517578,83.0,Extreme Greed,3987.827406066863,69499.85,69724.078125,63796.64,1.0,1.0,1.0
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,55.68279073245543,65436.20481423461,65780.9125,65329.47347996519,14.383333206176758,5127.866536458333,2158.433349609375,16016.5966796875,38739.989583333336,103.48000081380208,81.0,Extreme Greed,655.8826805829449,65300.63,64652.03515625,63990.01,1.0,1.0,1.0
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,58.48287120424566,65969.37822548812,66476.763,65621.28362473041,14.356666564941406,5138.643229166667,2159.566650390625,16060.0234375,38765.20963541666,103.5300013224284,79.0,Extreme Greed,5968.513428164224,68393.48,66851.7421875,67209.99,1.0,1.0,1.0
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,48.81264381555748,66534.42292037021,67005.3955,65810.68423189894,14.329999923706056,5149.419921875,2160.699951171875,16103.4501953125,38790.4296875,103.58000183105467,77.0,Extreme Greed,4165.930911380216,67609.99,66862.0390625,69880.01,1.0,0.0,0.0
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,46.80063134618781,66830.14438997793,66980.6605,65441.80001933713,13.81999969482422,5178.509765625,2156.300048828125,16166.7900390625,39110.76171875,103.80999755859376,79.0,Extreme Greed,-1273.5684112616657,61937.4,63259.828125,69988.0,0.0,0.0,0.0
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,52.80620390495504,67049.18675105042,67316.137,65670.24858892408,13.039999961853027,5224.6201171875,2157.89990234375,16369.41015625,39512.12890625,103.41000366210938,74.0,Greed,7486.1520174957695,67840.51,65634.296875,69469.99,1.0,0.0,0.0
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,48.00102708404911,67190.26531402356,67471.8055,65654.15538997893,12.920000076293944,5241.52978515625,2182.39990234375,16401.83984375,39781.37109375,104.0,78.0,Extreme Greed,2893.9420223512643,65501.27,63336.7734375,70780.6,1.0,0.0,0.0
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,43.53481181627036,67175.76599686737,67562.2735,65477.249162361884,13.0600004196167,5234.18017578125,2158.10009765625,16428.8203125,39475.8984375,104.43000030517578,75.0,Greed,1952.9373860577325,63796.64,62866.62890625,69850.54,1.0,0.0,0.0
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,43.54204869806091,67219.72447570792,67606.0755,65335.60733737504,13.103333473205566,5228.85009765625,2163.666748046875,16414.037109375,39421.8125,104.36333465576172,73.0,Greed,3115.0045249883697,63990.01,62026.25390625,69582.18,1.0,0.0,0.0
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,47.578499157414406,67252.45260793103,67554.2895,65514.11997191075,13.146666526794434,5223.52001953125,2169.2333984375,16399.25390625,39367.7265625,104.29666900634766,74.0,Greed,6490.318835922823,67209.99,64610.9609375,71280.01,1.0,0.0,0.0
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,46.91258246705178,67704.17823810509,67862.0895,65929.91902220497,13.1899995803833,5218.18994140625,2174.800048828125,16384.470703125,39313.640625,104.2300033569336,75.0,Greed,7645.759140567294,69880.01,67652.734375,69649.8,1.0,1.0,1.0
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,47.91329396555534,67939.19831686233,68057.7875,66316.40292485211,13.239999771118164,5203.580078125,2175.60009765625,16315.7001953125,39282.328125,104.29000091552734,81.0,Extreme Greed,6071.177137080289,69988.0,66891.125,65463.99,1.0,1.0,1.0
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,44.6987467426552,68073.4559060696,68190.1285,66616.74455105668,12.779999732971191,5248.490234375,2190.60009765625,16399.51953125,39760.078125,104.3499984741211,83.0,Extreme Greed,4996.458671816195,69469.99,68043.5390625,65963.28,1.0,1.0,1.0
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,49.09484528719625,68147.8114460563,68322.949,67013.3022128608,13.010000228881836,5254.35009765625,2217.39990234375,16379.4599609375,39807.37109375,104.5500030517578,80.0,Extreme Greed,6278.328809509119,70780.6,68844.3125,68487.79,1.0,1.0,1.0
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,50.53712386855389,68186.30729681146,68399.8125,67283.51533544548,13.170000076293944,5251.705078125,2222.1749267578125,16383.802490234377,39747.2412109375,104.66750144958496,79.0,Extreme Greed,4567.882634784997,69850.54,67690.015625,67820.62,1.0,1.0,1.0
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,57.45542901779636,68178.83506092968,68431.1275,67502.43577968876,13.329999923706056,5249.06005859375,2226.949951171875,16388.14501953125,39687.111328125,104.78499984741212,75.0,Greed,4492.943070828136,69582.18,68859.4296875,68896.0,1.0,1.0,1.0
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,55.28295208257608,68049.6773470317,68391.223,67862.20475305174,13.489999771118164,5246.4150390625,2231.724975585937,16392.487548828125,39626.9814453125,104.90249824523926,75.0,Greed,6268.6705629163625,71280.01,69247.96875,69360.39,1.0,1.0,1.0
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,53.62104891676172,67914.8054316447,68301.1125,68032.45191942777,13.649999618530272,5243.77001953125,2236.5,16396.830078125,39566.8515625,105.0199966430664,79.0,Extreme Greed,3752.363051317792,69649.8,69206.671875,71620.0,1.0,0.0,0.0
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,56.60924247064101,67579.64443576062,67920.6915,67787.83649852988,14.609999656677246,5205.81005859375,2261.0,16240.4501953125,39170.23828125,104.81999969482422,79.0,Extreme Greed,118.71933123729832,65463.99,66350.640625,69146.0,0.0,0.0,0.0
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,45.58826363393233,67247.87104572388,67649.40849999999,67614.06921295561,14.329999923706056,5211.490234375,2294.39990234375,16277.4599609375,39127.140625,104.25,71.0,Greed,2757.032186361437,65963.28,66248.28125,70631.08,1.0,0.0,0.0
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,56.95812061873156,67053.81961633288,67598.80549999999,67697.28071648364,16.350000381469727,5147.2099609375,2288.800048828125,16049.080078125,38596.98046875,104.12000274658205,70.0,Greed,5541.2077375842055,68487.79,68983.859375,70006.23,1.0,0.0,0.0
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,59.8514827730397,67093.32677610226,67724.80500000001,67709.02731491376,16.030000686645508,5204.33984375,2325.699951171875,16248.51953125,38904.0390625,104.3000030517578,79.0,Extreme Greed,3781.4908710656455,67820.62,68109.015625,67116.52,1.0,1.0,1.0
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,61.51358140700663,67118.70277981902,67749.93100000001,67822.07233254102,15.75000031789144,5203.68994140625,2327.699951171875,16250.3330078125,38900.29296875,104.24666849772136,75.0,Greed,4972.959047239368,68896.0,68857.78125,63924.51,1.0,1.0,1.0
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,55.79633890469032,67140.01229960386,67837.451,67968.57877706093,15.46999994913737,5203.0400390625,2329.699951171875,16252.146484375,38896.546875,104.19333394368488,78.0,Extreme Greed,4884.820278537794,69360.39,68964.67578125,65661.84,1.0,1.0,1.0
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,54.79620689522103,67775.3110115141,68321.58099999999,68316.3331792456,15.1899995803833,5202.39013671875,2331.699951171875,16253.9599609375,38892.80078125,104.13999938964844,76.0,Extreme Greed,6757.880060798343,71620.0,71975.0703125,63419.99,1.0,1.0,1.0
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,47.94686626442802,68138.51400051035,68386.85549999999,68395.3490669365,14.979999542236328,5209.91015625,2343.5,16306.6396484375,38883.671875,104.1500015258789,80.0,Extreme Greed,3008.6912504365027,69146.0,68600.5078125,63793.39,1.0,1.0,1.0
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,52.70369140534949,68377.10762074322,68643.34599999999,68608.27582246636,15.800000190734863,5160.64013671875,2329.60009765625,16170.3603515625,38461.51171875,105.25,78.0,Extreme Greed,5357.229712765038,70631.08,69343.7265625,61277.37,1.0,1.0,1.0
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,48.137329186421,68754.8382114448,68953.8255,68741.41431556479,14.90999984741211,5199.06005859375,2354.800048828125,16442.19921875,38459.078125,105.27999877929688,76.0,Extreme Greed,4090.29127547484,70006.23,69716.2890625,63470.08,1.0,1.0,1.0
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,43.990160993924285,68839.36355706827,69110.151,68586.66247598719,17.309999465942383,5123.41015625,2356.199951171875,16175.08984375,37983.23828125,106.04000091552734,79.0,Extreme Greed,1339.0485654301738,67116.52,66921.24609375,63818.01,1.0,1.0,1.0
