date,close,rel_interval_width,forecast_slope,bowley_skewness,moors_kurtosis,tail_asymmetry,m1_pred_proba_dn,m1_pred_proba_up,m1_dn,m1_up,m1_prediction,isTP_DN,isTP_UP
2022-11-03,20207.82,0.1798412097718046,-26.78920200892555,0.1111111111111111,1.6805570021264593,0.24170629289331008,0.39,0.415,0.0,1.0,20252.652,0.0,0.0
2022-11-04,21148.52,0.2194930527404013,21.410156250003386,0.07692431071262451,1.3173065163520297,0.20000085405894238,0.37,0.445,0.0,1.0,21281.902,0.0,0.0
2022-11-05,21299.37,0.2235277727012362,-5.347167968748512,0.24528446781859886,1.330187060785956,0.2031875754064832,0.415,0.44,0.0,1.0,21260.215,0.0,0.0
2022-11-06,20905.58,0.2196956895654277,21.3549107142872,0.08695716391668537,1.4130412738629146,0.1666667131230192,0.37,0.465,0.0,1.0,21077.135,0.0,0.0
2022-11-07,20591.13,0.2254462492689293,7.996791294645561,2.1806826408939055e-06,1.4375016355119807,0.12350635676624869,0.4,0.45,0.0,1.0,20749.195,0.0,0.0
2022-11-08,18547.23,0.2219230461790637,-26.577497209819445,-2.187135705209101e-06,1.416667942495828,-0.039683380812080934,0.53,0.37,1.0,0.0,18306.627,1.0,0.0
2022-11-09,15922.81,0.2676789158128665,-52.922223772319285,-0.19354872998460845,1.2983878202675239,-0.19601369423824064,0.62,0.3,1.0,0.0,15262.719,0.0,0.0
2022-11-10,17601.15,0.2936179562369402,-36.90673828124741,-0.1428574128586886,1.6517855286596517,-0.2710846814966677,0.525,0.415,1.0,1.0,17420.059,1.0,0.0
2022-11-11,17070.31,0.3081324857638566,-57.76074218749751,-0.25000072647477495,1.6406247081128136,-0.2571425573232241,0.565,0.3,1.0,0.0,16614.07,1.0,0.0
2022-11-12,16812.08,0.2735339593956653,-70.59416852678318,-0.12499937471132506,1.2343757555571482,-0.2307688603155334,0.53,0.385,1.0,0.0,16398.678,0.0,0.0
2022-11-13,16329.85,0.2874451313994028,-62.47872488838982,-0.14285755298060301,1.437500328953192,-0.12149588229775915,0.54,0.35,1.0,0.0,16036.266,0.0,0.0
2022-11-14,16619.46,0.2769332708424026,-38.89128766740801,-0.3076917107211483,1.4711527218581626,-0.29568154963751314,0.61,0.28,1.0,0.0,16189.227,1.0,0.0
2022-11-15,16900.57,0.2496319512682304,-62.00142996651556,4.821626344209154e-07,1.223215624576602,-0.1428567901898976,0.575,0.345,1.0,0.0,16347.72,1.0,0.0
2022-11-16,16662.76,0.2343978566929629,-54.05210658481904,-0.09433888940732513,1.452830043961973,-0.11111065430233792,0.555,0.365,1.0,0.0,16287.625,0.0,0.0
2022-11-17,16692.56,0.208784325872269,-25.678710937497808,-5.659229495904133e-07,1.3333331446923502,-0.08713668999980081,0.535,0.345,1.0,0.0,16393.3,0.0,0.0
2022-11-18,16700.45,0.2257226302668722,-12.806954520087457,-1.237854328064819e-06,1.386363657463426,-0.11538493508777786,0.515,0.37,0.0,0.0,16423.795,0.0,0.0
2022-11-19,16700.68,0.1912094537792469,-25.54408482142636,-6.826865901921148e-07,1.2749991295745975,-6.355190317001516e-07,0.525,0.375,1.0,0.0,16450.406,1.0,0.0
2022-11-20,16280.23,0.183184214778121,-15.281877790176422,-0.1351336547395514,1.5270270270270292,-0.05213203685803543,0.51,0.365,0.0,0.0,16117.187,0.0,0.0
2022-11-21,15781.29,0.1937822042742481,-40.61764090401589,-6.869372695754796e-07,1.4125006783505536,-0.004525151880801241,0.505,0.315,0.0,0.0,15495.632,0.0,0.0
2022-11-22,16226.94,0.198271670516946,-30.373639787944697,-0.19999972441294792,1.6000005511741042,-0.1304342491473384,0.575,0.3,1.0,0.0,15875.21,0.0,0.0
2022-11-23,16603.11,0.1902240725160863,-30.286900111604663,0.0,1.51249866994999,-0.22077945148711978,0.575,0.305,1.0,0.0,16254.013,0.0,0.0
2022-11-24,16598.95,0.1578459779290019,-10.074497767854488,0.0,1.500001730972287,-0.05263024342406379,0.475,0.395,0.0,0.0,16501.98,0.0,0.0
2022-11-25,16522.14,0.1572857444703131,-25.135149274550376,-0.11111162503497894,1.3472221901019819,-0.16230385966608996,0.605,0.3,1.0,0.0,16186.964,0.0,0.0
2022-11-26,16458.57,0.1422911919536043,-10.035993303569525,0.1249990225966956,1.3749996741988986,0.005847792572762053,0.405,0.37,0.0,0.0,16368.707,0.0,0.0
2022-11-27,16428.78,0.1311280514316865,-25.033830915175432,-8.707501948303561e-07,1.124998802718482,4.458241215832493e-07,0.58,0.255,1.0,0.0,16121.821,0.0,0.0
2022-11-28,16212.91,0.1319285351961382,-19.98521205356983,-0.103450201546999,1.5172423421528098,-0.12499944155193052,0.485,0.32,0.0,0.0,16088.106,0.0,0.0
2022-11-29,16442.53,0.147045146855777,-24.92902483258699,0.11110869298246978,1.3333346287593912,-3.9795467224800483e-07,0.53,0.365,1.0,0.0,16193.916,0.0,0.0
2022-11-30,17163.64,0.1663725242610758,-39.81752232142651,-0.11111145715731693,1.4583324249620415,-0.09452779299967212,0.535,0.285,1.0,0.0,16862.676,1.0,0.0
2022-12-01,16977.37,0.1785011966336412,-29.811035156248483,-1.4039284726521753e-06,1.512500754611554,-0.004525092920932776,0.51,0.315,0.0,0.0,16694.238,0.0,0.0
2022-12-02,17092.74,0.1386639204492379,-44.64529854910382,0.11111267353665177,1.333332552120563,0.16959150996184133,0.575,0.285,1.0,0.0,16667.46,0.0,0.0
2022-12-03,16885.2,0.1546085643970599,-44.56326729910461,-0.11111180679365308,1.3055563925486138,-0.0471213599712388,0.52,0.275,1.0,0.0,16637.012,0.0,0.0
2022-12-04,17105.7,0.162849565482688,-29.66183035714068,0.11110902075876655,1.3611102945672264,0.10447749392317708,0.465,0.395,0.0,0.0,17025.973,0.0,0.0
2022-12-05,16966.35,0.1526572359009356,-19.753557477676843,-0.11111076234450677,1.33333307175838,-0.15789517757464555,0.495,0.365,0.0,0.0,16869.42,0.0,0.0
2022-12-06,17088.96,0.132075618276961,-12.329799107140271,-7.857453226545306e-07,1.3333320237577955,-0.11764761007392853,0.5,0.37,0.0,0.0,16916.564,0.0,0.0
2022-12-07,16836.64,0.1487111195034305,-14.774204799104249,-0.11111076137873943,1.4444454062084666,-0.0520836992408401,0.425,0.37,0.0,0.0,16684.947,0.0,0.0
2022-12-08,17224.1,0.1434488532900657,-14.738002232141,0.1111090075805981,1.4583319528914342,0.005523854431794462,0.485,0.33,0.0,0.0,17056.848,0.0,0.0
2022-12-09,17128.56,0.1740395969327722,1.9078524573166843e-12,0.11111146264066894,1.5694438732089129,-0.05213243618306442,0.485,0.35,0.0,0.0,17011.193,0.0,0.0
2022-12-10,17127.49,0.1467810717560912,1.713912593453713e-12,-3.569197822789328e-06,1.4687515615240474,-1.6243813140980486e-06,0.465,0.295,0.0,0.0,16963.727,0.0,0.0
2022-12-11,17085.05,0.1547990836721788,-9.740792410712016,-8.951293327616441e-07,1.640624930068021,-0.05263174144944377,0.535,0.36,1.0,0.0,16910.082,1.0,0.0
2022-12-12,17209.83,0.1573387987997053,4.86188616071734,0.0,1.468755156136789,0.15789449265679817,0.445,0.445,0.0,1.0,17152.406,0.0,0.0
2022-12-13,17774.7,0.1536657874169308,-7.281947544640863,0.08107914987743994,1.5135126738597564,0.05758994926950952,0.42,0.425,0.0,1.0,17806.889,0.0,0.0
2022-12-14,17803.15,0.1614008253950895,-7.27378627231903,0.21212047240078655,1.6969672664597273,0.0999994107933824,0.445,0.365,0.0,0.0,17650.85,0.0,0.0
2022-12-15,17356.34,0.1450753592292688,24.210030691966303,-0.1111107554058748,1.4027758880937098,0.11111120217179672,0.385,0.435,0.0,1.0,17489.363,0.0,0.0
2022-12-16,16632.12,0.1451424418712936,1.9696632391790435e-12,-1.443628473550561e-06,1.2000010105399315,8.212634976328946e-07,0.42,0.39,0.0,0.0,16641.021,0.0,0.0
2022-12-17,16776.52,0.1765082374791519,12.06054687500233,0.08108048961395342,1.6351350612017441,-0.09090847907974825,0.42,0.42,0.0,1.0,16749.652,0.0,0.0
2022-12-18,16738.21,0.1522178420255986,2.9366374664499733e-12,-0.13513648934566927,1.4054055535221825,-0.05263083943628762,0.435,0.39,0.0,0.0,16721.38,0.0,0.0
2022-12-19,16438.88,0.1520055863051209,2.404541015627317,-0.13513759326118285,1.5405406703338318,-0.05759218490093959,0.43,0.375,0.0,0.0,16427.47,0.0,0.0
2022-12-20,16895.56,0.1529928198003634,24.02204241071611,-0.11111075262225635,1.4444446236888717,0.05263182604848125,0.405,0.51,0.0,1.0,17084.527,0.0,0.0
2022-12-21,16824.67,0.1461053422353844,2.3454945582554125e-12,0.11110913634024512,1.3333322561855883,0.11111120302773222,0.475,0.44,0.0,1.0,16789.24,0.0,0.0
2022-12-22,16821.43,0.1386805794468923,28.73814174107358,0.03030313728778404,1.3484860788095165,0.05813919210660981,0.475,0.395,0.0,0.0,16764.104,0.0,0.0
2022-12-23,16778.5,0.1612988003937081,9.56696428571693,-1.822785179298264e-06,1.6250002278481475,-3.7330607844642915e-07,0.485,0.415,0.0,1.0,16742.293,0.0,0.0
2022-12-24,16836.12,0.1455653351387948,-21.49993024553291,0.11111075062292358,1.3333330629671927,0.11111046511627759,0.445,0.415,0.0,1.0,16722.223,0.0,0.0
2022-12-25,16832.11,0.12862456651421,14.312569754465702,0.11111309669343683,1.2222229442521588,9.35750439291531e-07,0.385,0.44,0.0,1.0,16831.408,0.0,0.0
2022-12-26,16919.39,0.1448256466755573,26.205147879466995,0.0,1.4999990849764107,0.005523138976736727,0.37,0.45,0.0,1.0,17076.057,0.0,0.0
2022-12-27,16706.36,0.159741821846151,4.756626674108829,-1.4664627305829335e-06,1.3125009165392065,-0.09999951196126587,0.495,0.4,0.0,1.0,16648.275,0.0,0.0
2022-12-28,16547.31,0.1341187499109811,2.062364826051104e-12,0.14285534383949644,1.5357156724570549,0.05882300883780919,0.45,0.405,0.0,1.0,16484.342,0.0,1.0
2022-12-29,16633.47,0.1182678086856168,2.29468877516423e-12,0.1724149830752757,1.413796568366244,0.06666713552147853,0.445,0.435,0.0,1.0,16588.879,0.0,1.0
2022-12-30,16607.48,0.1172440174676192,23.65904017857372,-9.213490392632893e-07,1.1250021882039682,-0.06666727048217602,0.465,0.385,0.0,0.0,16561.352,0.0,0.0
2022-12-31,16542.4,0.1327265921342137,-4.724469866069409,0.10345024211108854,1.5172420464305478,-0.05882264007306789,0.37,0.38,0.0,0.0,16535.748,0.0,0.0
2023-01-01,16616.75,0.1241169205687468,-33.009765624997584,0.12499676428061637,1.2656259822719558,0.06832034011759112,0.5,0.36,0.0,0.0,16439.059,0.0,0.0
2023-01-02,16672.87,0.115036786958487,2.2674517230858368e-12,-0.1428586556535091,1.3035755698514813,-0.06666558711664915,0.4,0.465,0.0,1.0,16731.242,0.0,1.0
2023-01-03,16675.18,0.1281368374605662,2.3317551573392664e-12,1.857172306589433e-06,1.3750011607326915,0.05882384527233312,0.405,0.4,0.0,1.0,16695.207,0.0,1.0
2023-01-04,16850.36,0.139663176887171,-23.429478236604616,9.303788223450942e-07,1.6249996511079416,0.05759148096997275,0.505,0.36,0.0,0.0,16663.031,0.0,0.0
2023-01-05,16831.85,0.1118958930036261,2.321058632516257e-12,1.8638807861849156e-06,1.4531252621082356,0.13043498877829354,0.375,0.485,0.0,1.0,16897.086,0.0,1.0
2023-01-06,16950.65,0.1187753222088197,2.959771697379592e-12,2.4889924309740172e-06,2.0208309999029295,0.21547081289949813,0.425,0.43,0.0,1.0,17001.943,0.0,1.0
2023-01-07,16943.57,0.0940957794756553,1.9378493624636585e-12,-0.14285409036713517,1.3035706845269892,0.20529737509819831,0.39,0.35,0.0,0.0,16975.516,0.0,0.0
2023-01-08,17127.83,0.1124747431455573,2.905502787770871e-12,0.2499971920103334,1.3750023399913889,0.22222075495086993,0.46,0.385,0.0,0.0,17084.715,0.0,0.0
2023-01-09,17178.26,0.098379257451388,-18.60937499999687,0.3333333333333333,1.8749959392562694,0.12500017992264528,0.405,0.34,0.0,0.0,17064.633,0.0,0.0
2023-01-10,17440.66,0.1292946643032277,3.164360515513433e-12,0.19999879922970584,1.3000004502888602,0.142857142857144,0.41,0.405,0.0,1.0,17436.707,0.0,1.0
2023-01-11,17943.26,0.1389520929966287,4.643275669645496,0.22222314957317746,1.5555520316219258,0.14027046009679778,0.355,0.45,0.0,1.0,18006.113,0.0,1.0
2023-01-12,18846.62,0.2226845890307755,74.27497209821719,0.12499847389897681,1.500000586961932,0.3296389269357024,0.255,0.635,0.0,1.0,19497.17,0.0,1.0
2023-01-13,19930.01,0.2811333977858325,102.18296595982407,0.23809510187647812,1.6190475509382392,0.2653061352591048,0.235,0.655,0.0,1.0,20808.197,0.0,1.0
2023-01-14,20954.92,0.4194198466382544,209.2322823660751,0.21052602488787822,1.1907891360305736,0.3433240479441281,0.26,0.7,0.0,1.0,22652.898,0.0,1.0
2023-01-15,20871.5,0.2536173050115202,93.0693359375025,0.18181842958392327,1.2272723556241152,0.2714934648767829,0.33,0.595,0.0,1.0,21368.662,0.0,1.0
2023-01-16,21185.65,0.2743704065474801,74.54171316964573,0.3176462299006272,1.4176462299006272,0.3360990967134488,0.35,0.51,0.0,1.0,21523.936,0.0,1.0
2023-01-17,21134.81,0.2083290242927439,69.97077287946641,0.24999789714319895,1.6015615580953912,0.2797780232309541,0.29,0.575,0.0,1.0,21550.967,0.0,1.0
2023-01-18,20677.47,0.1649838055441365,-9.338936941962068,0.24528446537826168,1.4150923320577455,0.31271575390531964,0.445,0.445,0.0,1.0,20657.73,0.0,1.0
2023-01-19,21071.59,0.2002505606343425,65.45019531250264,0.1428559248424003,1.625,0.26136300254248657,0.305,0.565,0.0,1.0,21467.68,0.0,1.0
2023-01-20,22667.21,0.3132577808357921,159.29338727678956,0.24615361533645208,1.0384616706089014,0.23411943923219256,0.295,0.64,0.0,1.0,23875.229,0.0,1.0
2023-01-21,22783.55,0.2917482271496269,140.83342633928953,0.2389373455835972,1.2035393761580613,0.27592963497663964,0.315,0.58,0.0,1.0,23594.254,0.0,1.0
2023-01-22,22707.88,0.2945925494791996,197.57958984375352,0.19999881376741538,1.8624980353022818,0.39359693350518715,0.23,0.645,0.0,1.0,23577.791,0.0,1.0
2023-01-23,22916.45,0.2260243459803777,84.82554408482504,-9.251215841041909e-07,1.7968740604233895,0.27877260059861275,0.275,0.645,0.0,1.0,23487.195,0.0,0.0
2023-01-24,22632.89,0.2456373015524669,110.87130301339634,0.06250063529113892,1.9453118286127737,0.2325585161874332,0.255,0.615,0.0,1.0,23316.033,0.0,1.0
2023-01-25,23060.94,0.1906906222532577,73.25265066964612,0.06250028827695252,1.515623573029085,0.15204715577793504,0.3,0.53,0.0,1.0,23488.125,0.0,1.0
2023-01-26,23009.65,0.1980339437145737,85.19454520089602,0.0666641776086965,1.5333320888043482,0.2022782664141665,0.265,0.61,0.0,1.0,23589.348,0.0,1.0
2023-01-27,23074.16,0.1818015217769365,85.31312779018155,-0.07692534113126634,1.58653619733027,0.127725058128549,0.34,0.57,0.0,1.0,23622.184,0.0,1.0
2023-01-28,23022.6,0.1999811262209112,78.31835937500408,-0.1228052082788151,1.6842088436992981,0.08831971004047967,0.325,0.55,0.0,1.0,23524.004,0.0,1.0
2023-01-29,23742.3,0.2380823835701618,83.23032924107429,0.10526242659982848,1.2763147382372535,0.19512220137943334,0.365,0.56,0.0,1.0,24303.316,0.0,0.0
2023-01-30,22826.15,0.1816209448964789,83.34981863839651,0.06666744776182065,1.2749984622189157,0.03225765876903357,0.315,0.54,0.0,1.0,23204.586,0.0,0.0
2023-01-31,23125.13,0.1960298642432206,76.34416852678972,0.0,1.304686943221626,0.12023486415742486,0.375,0.575,0.0,1.0,23513.932,0.0,0.0
2023-02-01,23732.66,0.2857013694584767,93.24462890625291,0.263156520831158,1.763158152344158,0.3061224489795916,0.315,0.55,0.0,1.0,24233.912,0.0,0.0
2023-02-02,23488.94,0.2091501092786177,76.61711774553851,-0.10769374197139868,1.4769228976381905,0.11764687817386923,0.33,0.545,0.0,1.0,23866.186,0.0,0.0
2023-02-03,23431.9,0.1992830214728749,50.34521484375326,0.09434003696853611,1.5849049353050617,0.19003149529194932,0.29,0.545,0.0,1.0,23762.85,0.0,0.0
2023-02-04,23326.84,0.1844942893212365,81.63071986607322,-0.07692221735515765,1.3846122042140834,0.06666666666666798,0.345,0.535,0.0,1.0,23797.762,0.0,0.0
2023-02-05,22932.91,0.1675017582082618,52.8947405133962,-0.04918004718057986,1.0901643710524314,-0.10701105190718416,0.36,0.52,0.0,1.0,23292.959,0.0,0.0
2023-02-06,22762.52,0.1804015801321486,77.13392857143218,-0.09433822156361488,1.4339630265021508,0.1683846907594828,0.31,0.56,0.0,1.0,23217.379,0.0,0.0
2023-02-07,23240.46,0.1594002549680538,48.42180524553861,8.64336358222475e-07,1.4099995361394877,0.003830828618743856,0.33,0.475,0.0,1.0,23455.488,0.0,0.0
2023-02-08,22963.0,0.1403565221457775,85.01060267857436,-0.07692086779118844,1.230770335335175,0.04382521699371306,0.33,0.565,0.0,1.0,23531.049,0.0,1.0
2023-02-09,21796.35,0.1681997161342596,14.614676339289485,-0.056605527117543714,1.518866392735983,-0.03448312474688316,0.385,0.47,0.0,1.0,21960.824,0.0,1.0
2023-02-10,21625.19,0.1503239555491927,34.19838169643128,0.07692544247423133,1.3076918852724586,0.11111249494037509,0.42,0.49,0.0,1.0,21750.355,0.0,1.0
2023-02-11,21862.55,0.1621406280765428,12.253976004468624,-0.07692122438166799,1.2403823839142818,-0.03780071309816965,0.43,0.475,0.0,1.0,21959.262,0.0,1.0
2023-02-12,21783.54,0.1537073556625065,54.08307756696631,0.07692408431244584,1.3942281563145935,0.11439207365386343,0.335,0.565,0.0,1.0,22026.568,0.0,1.0
2023-02-13,21773.97,0.1283804939276714,36.98102678571767,-0.0222208809131297,1.2444422648171691,0.09090903389946384,0.39,0.5,0.0,1.0,22021.057,0.0,1.0
2023-02-14,22199.84,0.1642761314337874,29.681919642860382,-0.07692391127501491,1.5480751396496557,0.03448200319300363,0.385,0.47,0.0,1.0,22300.768,0.0,1.0
2023-02-15,24324.05,0.2548861720041303,111.80559430803925,0.22727177016701494,1.3295450557514077,0.29571065223531784,0.28,0.65,0.0,1.0,25114.004,0.0,0.0
2023-02-16,23517.72,0.2048084915748406,69.84528459821686,0.11764734910200178,1.095589293601048,0.2820511356254754,0.37,0.5,0.0,1.0,23817.328,0.0,1.0
2023-02-17,24569.97,0.2687366981931215,115.27315848214658,0.12328681458760958,1.7671226073172936,0.18918818284447197,0.285,0.63,0.0,1.0,25400.111,0.0,0.0
2023-02-18,24631.95,0.219826982779989,90.65122767857584,0.058823241853325645,1.4852941895366687,0.163434827952741,0.27,0.585,0.0,1.0,25241.229,0.0,0.0
2023-02-19,24271.76,0.193712593956234,91.09549386161018,-0.01754277362886931,1.6140338320083802,0.24844818098078936,0.27,0.63,0.0,1.0,24939.916,0.0,0.0
2023-02-20,24842.2,0.1885239783103589,71.20277622768101,1.9593129081493703e-06,1.4464255274960176,0.15755766261148965,0.365,0.525,0.0,1.0,25205.834,0.0,0.0
2023-02-21,24452.16,0.2046013677982954,68.96805245536002,-0.04917844912701196,1.3196724540562932,0.08761368227613528,0.325,0.575,0.0,1.0,24889.871,0.0,0.0
2023-02-22,24182.21,0.2006384072708205,79.5276925223258,0.06666896274194893,1.3750003398795647,0.2121207902585159,0.4,0.505,0.0,1.0,24566.37,0.0,0.0
2023-02-23,23940.2,0.1782950328399527,46.37172154018249,0.017543926319547185,1.2719335893569301,0.17241374365102974,0.38,0.515,0.0,1.0,24236.898,0.0,0.0
2023-02-24,23185.29,0.2021188894416028,28.446079799108954,-0.07142919073056303,1.5714277456925827,0.1282045153039887,0.39,0.5,0.0,1.0,23387.656,0.0,0.0
2023-02-25,23157.07,0.1762839575324087,25.95772879464537,0.16666759973262063,1.4270794960995976,0.18819213670509935,0.39,0.46,0.0,1.0,23258.123,0.0,0.0
2023-02-26,23554.85,0.1887131327785614,57.34179687500372,-0.017544749252066325,1.5877191685118515,0.17241330431920956,0.355,0.515,0.0,1.0,23791.7,0.0,0.0
2023-02-27,23492.09,0.1961654778837572,28.78383091518285,-0.09434034387975022,1.292451067425479,0.19999963603838697,0.405,0.505,0.0,1.0,23738.77,0.0,0.0
2023-02-28,23141.57,0.1655810939383619,26.254185267860912,0.09090953006647086,1.4545440272839698,0.20000043530758066,0.39,0.48,0.0,1.0,23229.566,0.0,0.0
2023-03-01,23628.97,0.2114332606537808,31.62130301339645,-0.07692511319104571,1.3173056560397236,0.1639866366022177,0.425,0.465,0.0,1.0,23757.871,0.0,0.0
2023-03-02,23465.32,0.1679937925481602,10.577427455361224,1.0991124666831534e-06,1.3125010304179354,0.04761882488722518,0.44,0.365,0.0,0.0,23397.195,0.0,0.0
2023-03-03,22354.34,0.221127469766544,21.218401227681284,-0.13793069831081808,1.2500013036435136,2.2442301327074957e-07,0.4,0.445,0.0,1.0,22576.414,0.0,0.0
2023-03-04,22346.57,0.196610558508545,-21.279296874996948,0.05660317609541646,1.3584910701694923,0.11111083483991072,0.465,0.405,0.0,1.0,22194.44,0.0,0.0
2023-03-05,22430.24,0.1562124595571873,-32.01478794642625,-0.16666684823639508,1.1666657588180247,-0.04347884290396916,0.495,0.38,0.0,0.0,22260.756,0.0,0.0
2023-03-06,22410.0,0.1683919378289654,-10.702427455353629,-0.11111136859699003,1.6888921074623753,0.11439038782263061,0.435,0.43,0.0,1.0,22475.176,0.0,1.0
2023-03-07,22197.96,0.1461877495651673,26.834193638395654,-0.020409245924477064,1.2244900341033849,0.08333370303495505,0.405,0.49,0.0,1.0,22390.412,0.0,1.0
2023-03-08,21705.44,0.1612696964227037,-26.899414062496124,0.09090930522027761,1.556815811000679,0.23076970214278253,0.495,0.38,0.0,0.0,21540.984,0.0,0.0
2023-03-09,20362.22,0.1762593827078761,-67.36558314731887,0.06666528605783544,1.2416679178434216,-0.03424734168522131,0.57,0.34,1.0,0.0,19918.76,0.0,0.0
2023-03-10,20150.69,0.1274485191346053,-75.57324218749736,-0.11111009010447387,1.4222217882944015,-0.12554146278871822,0.65,0.235,1.0,0.0,19497.826,0.0,0.0
2023-03-11,20455.73,0.1406862428221658,-43.26304408481941,0.0,1.3333329750367613,0.12000038039758393,0.51,0.355,0.0,0.0,20138.93,0.0,0.0
2023-03-12,21997.11,0.147073237278656,27.10902622768334,-2.1442570363794648e-06,1.4166655945381486,0.04058933496610792,0.41,0.47,0.0,1.0,22164.336,0.0,1.0
2023-03-13,24113.48,0.2643474141646231,81.60400390625261,0.19999923068342237,1.7124999038354278,0.24740136373810576,0.32,0.595,0.0,1.0,24676.951,0.0,1.0
2023-03-14,24670.41,0.2235729573949483,103.74393136161106,0.333332860184528,1.465277590489709,0.27007321573449194,0.265,0.61,0.0,1.0,25226.232,0.0,1.0
2023-03-15,24285.66,0.1694935366062198,32.882393973217525,0.15789426673964066,1.3157878635832694,0.2026576231731445,0.42,0.48,0.0,1.0,24398.664,0.0,1.0
2023-03-16,24998.78,0.2347765807024885,44.037946428574784,0.2499976240484314,1.664062524749494,0.3921106110099204,0.35,0.545,0.0,1.0,25277.695,0.0,1.0
2023-03-17,27395.13,0.3415591767706679,390.2608119419672,-0.13888961811524272,0.975694973133551,-0.04462902914657919,0.245,0.7,0.0,1.0,30301.967,0.0,0.0
2023-03-18,26907.49,0.3120717241319669,189.21707589286197,0.2478634822641228,1.1410250614328534,0.30909139702768035,0.275,0.635,0.0,1.0,28204.443,0.0,1.0
2023-03-19,27972.87,0.3200540996780254,347.1226981026817,0.11764740370718894,1.0808823610243872,0.15936946727666507,0.175,0.72,0.0,1.0,30412.445,0.0,0.0
2023-03-20,27717.01,0.3027987437331589,188.61307198661137,0.33333262283902604,1.5806449227876973,0.3666024300812287,0.22,0.675,0.0,1.0,28928.172,0.0,0.0
2023-03-21,28105.47,0.291409714475624,164.22900390625438,0.4476185917897297,1.371427793837382,0.43712536860494244,0.25,0.64,0.0,1.0,29017.516,0.0,0.0
