date,open,high,low,close,volume,rsi,vwap,sma,ema,vix,spx,gold,nasdaq,dji,dx,fear&greed_idx,fgi_cls,eos_price,prediction,q10,q20,q30,q40,q50,q60,q70,q80,q90,oct1,oct2,oct3,oct4,oct5,oct6,oct7,rel_interval_width,forecast_slope,ground_truth,pred,pred_proba,lab,meta_label
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,74.26973508728511,23078.412440192267,22957.828,23392.438948321225,25.51000022888184,3916.639892578125,1969.800048828125,11630.509765625,31861.98046875,103.70999908447266,51.0,Neutral,27395.13,30301.967,25404.053,26659.53,27698.012,28519.498,30301.967,31154.451,32285.93,33045.418,34781.38,25865.16845703125,27124.521484375,28364.5,30301.966796875,31619.44140625,32704.421875,34564.390625,0.34155917677066794,390.26081194196723,27454.47,0.0,0.245,0.0,0.0
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,70.98943376776378,23258.671243033885,23125.46,23727.20571514778,25.05666669209798,3928.283284505209,1972.933349609375,11645.519856770834,31989.513671875,103.56666564941406,64.0,Greed,26907.49,28204.443,25243.758,26022.885,26957.838,27425.314,28204.443,29295.223,30121.098,32100.084,33814.168,25535.929931640625,26490.361328125,27269.48828125,28204.443359375,29567.917724609375,31048.2626953125,33035.0390625,0.3120717241319669,189.21707589286194,27462.95,0.0,0.275,0.0,0.0
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,73.39351420798191,23460.394133692396,23349.499000000003,24131.55469465752,24.60333315531413,3939.926676432292,1976.066650390625,11660.529947916666,32117.046875,103.42333221435548,63.0,Greed,27972.87,30412.445,26650.082,27904.205,28484.236,29158.324,30412.445,31258.979,32340.658,33892.633,35601.37,26806.84765625,28060.96875,29099.537841796875,30412.4453125,31509.802734375,33390.984375,34978.232421875,0.32005409967802545,347.1226981026817,27968.05,0.0,0.175,0.0,0.0
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,71.96222851434307,23720.452385331817,23578.271,24473.026628499658,24.149999618530277,3951.570068359375,1979.199951171875,11675.5400390625,32244.580078125,103.27999877929688,66.0,Greed,27717.01,28928.172,26327.002,27398.998,27903.467,28313.352,28928.172,29542.994,30898.758,32191.459,34540.39,26642.294921875,27706.40869140625,28218.763671875,28928.1728515625,29854.345947265625,31371.697265625,34071.39697265625,0.30279874373315896,188.61307198661137,27124.91,0.0,0.22,1.0,0.0
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,74.09546806106758,23943.31853289162,23802.096,24818.973616261595,21.3799991607666,4002.8701171875,1938.0,11860.1103515625,32560.599609375,103.26000213623048,68.0,Greed,28105.47,29017.516,26781.738,27590.424,28177.117,28700.385,29017.516,29968.908,31126.44,32696.238,34725.88,26956.162109375,27867.9130859375,28541.818359375,29017.515625,30286.0390625,32030.263671875,34408.74609375,0.291409714475624,164.22900390625438,27261.07,0.0,0.25,1.0,0.0
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,71.97027383160612,24055.704884406703,23991.3785,25050.592319474777,22.26000022888184,3936.969970703125,1946.800048828125,11669.9599609375,32030.109375,102.3499984741211,62.0,Greed,27250.97,28535.332,25984.688,26622.348,27371.6,27897.668,28535.332,28854.162,29651.236,30799.025,31898.99,26144.1015625,26941.177734375,27738.25390625,28535.33203125,29172.9921875,30288.896484375,31584.147705078125,0.20862768300286436,176.49553571428945,28348.6,0.0,0.265,0.0,0.0
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,82.19181528597804,24177.796831761247,24288.432,25359.62257476289,22.61000061035156,3948.719970703125,1993.800048828125,11787.400390625,32105.25,102.52999877929688,57.0,Greed,28295.41,29344.674,26618.666,27580.787,28222.2,29023.969,29344.674,29889.877,31268.916,32712.096,34331.664,26939.373046875,27901.4921875,28703.26171875,29344.673828125,30306.794921875,32070.68359375,33694.25927734375,0.27518382329986624,191.8517020089333,28028.53,0.0,0.255,0.0,0.0
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,78.19739698992214,24243.294730159847,24543.827,25559.131853356903,21.739999771118164,3970.989990234375,1982.0999755859373,11823.9599609375,32237.529296875,103.12000274658205,61.0,Greed,27454.47,28455.041,25940.035,26601.031,27245.904,27729.559,28455.041,29180.525,29664.18,31276.363,32904.668,26278.595703125,26923.46875,27568.341796875,28455.041015625,29180.525390625,30026.921875,32445.197265625,0.24467046306458096,155.4603794642894,28465.36,0.0,0.295,0.0,0.0
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,77.68645393769856,24299.773973111965,24795.4625,25740.447867322917,21.359999974568684,3973.170003255209,1972.1999918619792,11805.586588541666,32302.379557291668,103.03333536783856,64.0,Greed,27462.95,28526.844,25609.326,26419.75,27181.545,27878.508,28526.844,29175.184,29499.352,30536.69,32433.076,25933.494140625,26743.91796875,27655.6416015625,28526.84375,29235.965087890625,29823.51953125,31950.877685546875,0.2398276017802158,162.08419363839639,28452.73,0.0,0.3,0.0,0.0
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,75.69622802608295,24372.123690186032,25073.365,25952.6004513874,20.980000178019207,3975.3500162760415,1962.3000081380208,11787.213216145834,32367.22981770833,102.94666798909503,64.0,Greed,27968.05,28848.236,26566.457,27511.764,28033.314,28522.268,28848.236,29663.16,30641.064,31684.164,33737.77,26872.05078125,27707.345703125,28359.283203125,28848.236328125,29724.278564453125,31130.017578125,33248.81640625,0.25455578561167574,145.5217633928631,28171.87,0.0,0.225,0.0,0.0
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,64.55487579131744,24488.80775615569,25319.7125,26064.24897982669,20.600000381469727,3977.530029296875,1952.4000244140625,11768.83984375,32432.080078125,102.86000061035156,64.0,Greed,27124.91,28015.457,25705.41,26213.291,26868.627,27523.957,28015.457,28670.79,29326.123,30341.885,32275.117,25885.625,26663.8349609375,27462.52001953125,28015.45703125,28896.05810546875,29817.62109375,31783.6171875,0.23632039680755396,143.3538643973252,27800.0,0.0,0.275,0.0,0.0
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,63.05207812726716,24625.96841448941,25597.494,26178.23193412891,19.96999931335449,3971.27001953125,1972.4000244140625,11716.080078125,32394.25,102.43000030517578,59.0,Greed,27261.07,27999.988,25529.4,26517.637,27011.754,27341.166,27999.988,28823.518,29152.928,29844.695,30816.457,26023.517578125,26682.34375,27176.4609375,27999.98828125,28885.281982421875,29482.341796875,30635.28125,0.1877141279952012,111.76450892857504,28165.47,0.0,0.285,0.0,0.0
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,69.11593943785229,24918.198275751874,25996.813,26384.933654688062,19.1200008392334,4027.81005859375,1966.0999755859373,11926.240234375,32717.599609375,102.63999938964844,57.0,Greed,28348.6,29487.504,26671.281,27665.242,28493.541,28990.521,29487.504,30050.748,30647.123,31972.402,34805.19,26981.89404296875,28162.220703125,28824.861328125,29487.50390625,30150.14453125,31309.763671875,33629.00390625,0.2887436020168257,159.74393136161245,28170.01,0.0,0.24,0.0,0.0
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,64.802302118907,25441.276827065325,26390.705,26541.466639955863,19.020000457763672,4050.830078125,1980.300048828125,12013.4697265625,32859.03125,102.13999938964844,60.0,Greed,28028.53,28986.742,26804.408,27154.25,27604.043,28320.38,28986.742,29486.514,30152.877,31152.42,32668.395,26821.068359375,27320.83984375,28153.791015625,28986.7421875,29715.57861328125,30819.23828125,32339.376708984375,0.2091754291111593,118.99316406250368,28033.82,0.0,0.32,0.0,0.0
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,56.46701383643543,25838.649298227378,26791.1865,26724.69457900769,18.700000762939453,4109.31005859375,1969.0,12221.91015625,33274.1484375,102.51000213623048,63.0,Greed,28465.36,29490.861,26977.438,27781.734,28317.93,28820.615,29490.861,30161.11,30663.795,31367.553,33093.434,27291.615478515625,27982.806640625,28820.615234375,29490.861328125,30328.671875,30998.91796875,32527.91796875,0.21916160576292187,167.5615234375044,27906.33,0.0,0.29,1.0,0.0
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,59.905994215028606,26184.23505229737,27113.9675,26889.269381006958,18.650000254313152,4114.376627604167,1973.9666748046875,12211.090169270834,33383.1484375,102.37000020345052,61.0,Greed,28452.73,29323.502,26964.139,27638.244,28261.791,28817.926,29323.502,30334.658,30671.71,31177.287,33401.83,27111.601806640625,27806.771484375,28649.3984375,29323.501953125,30334.658203125,30840.236328125,32862.546875,0.2304245791318251,144.4506835937551,27938.38,0.0,0.3,1.0,0.0
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,51.41838916607271,26569.764905745447,27316.887,27011.42182091105,18.599999745686848,4119.443196614583,1978.933349609375,12200.270182291666,33492.1484375,102.22999827067058,63.0,Greed,28171.87,28300.254,26097.238,26944.55,27452.941,27791.865,28300.254,28808.64,29537.33,30503.268,31181.117,26266.701171875,27114.013671875,27728.3173828125,28300.25390625,29147.564453125,29994.876953125,31011.654296875,0.17949166728746466,36.313546316967184,28323.76,0.0,0.42,0.0,0.0
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,50.58189513126472,26839.837126467653,27473.3665,27086.52450463381,18.549999237060547,4124.509765625,1983.9000244140625,12189.4501953125,33601.1484375,102.08999633789062,63.0,Greed,27800.0,28025.672,25708.654,26543.46,27259.01,27701.97,28025.672,28519.74,29354.547,30018.984,31211.564,26066.4296875,26918.271484375,27429.380859375,28025.6708984375,28792.330078125,29814.54296875,31007.125,0.18567490052244903,63.88811383928924,29637.34,0.0,0.38,0.0,0.0
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,50.42205846353838,27213.037590646687,27667.357,27189.28121847821,19.0,4100.60009765625,2022.199951171875,12126.330078125,33402.37890625,101.58999633789062,62.0,Greed,28165.47,28434.232,26036.164,26892.615,27577.781,28091.652,28434.232,29119.395,29684.652,30661.01,31860.043,26378.744140625,27192.37451171875,27920.361328125,28434.232421875,29290.68359375,30318.42578125,31688.751953125,0.19284099049781428,73.41001674107716,30200.42,0.0,0.35,0.0,0.0
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,57.34285065978912,27538.99498411029,27825.9185,27282.683959575523,19.07999992370605,4090.3798828125,2020.9000244140625,11996.8603515625,33482.71875,101.8499984741211,62.0,Greed,28170.01,28501.445,26159.332,27209.836,27726.482,28174.238,28501.445,29104.193,29965.264,30654.123,31859.621,26520.98046875,27382.05078125,28070.91015625,28501.4443359375,29276.408203125,30352.7451171875,31536.719970703125,0.19072121627458716,39.9784458705393,29888.07,0.0,0.315,0.0,0.0
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,47.55514681829821,27729.09614748902,27857.853000000003,27354.220725330237,18.399999618530277,4105.02001953125,2011.9000244140625,12087.9599609375,33485.2890625,101.81999969482422,63.0,Greed,28033.82,28304.627,26106.041,26833.133,27525.6,27871.836,28304.627,28910.537,29603.004,30295.47,31680.408,26313.78125,27179.365234375,27871.8359375,28304.626953125,28910.537109375,29949.23828125,31334.173828125,0.18352527001854227,43.27894810268409,30373.84,0.0,0.37,0.0,0.0
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,54.87300382196379,27826.349993053333,27907.795,27406.802561013068,18.542499542236328,4106.04248046875,2006.2000122070312,12087.06005859375,33510.5966796875,102.01000022888184,64.0,Greed,27906.33,28363.635,25927.494,26623.533,26971.553,27841.602,28363.635,28711.654,29407.693,30277.742,31321.805,26101.50390625,26797.54296875,27776.347900390625,28363.634765625,28885.6640625,29755.712890625,31147.794921875,0.17705461452384602,99.43484933036044,30466.93,0.0,0.345,0.0,0.0
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,55.10125688583307,27843.93029830461,27906.0705,27457.42898377373,18.684999465942383,4107.06494140625,2000.5,12086.16015625,33535.904296875,102.20000076293944,61.0,Greed,27938.38,28157.39,26058.703,26758.264,27282.936,27807.607,28157.39,28682.062,29031.844,29906.295,31148.02,26386.623046875,26933.154296875,27567.1328125,28157.390625,28856.953125,29381.623046875,30780.748046875,0.16799146020856845,24.984584263396464,30295.09,0.0,0.39,0.0,0.0
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,53.91732981514071,27870.463752273397,27936.408000000003,27539.936699604805,18.82749938964844,4108.08740234375,1994.7999877929688,12085.26025390625,33561.2119140625,102.39000129699708,61.0,Greed,28323.76,28655.162,26703.797,27565.209,27951.967,28233.244,28655.162,29006.76,29534.154,30413.146,31837.113,26897.17578125,27776.16796875,28127.763671875,28655.162109375,29182.556640625,30061.548828125,31489.9140625,0.16939038749003865,59.645717075896904,30304.65,0.0,0.31,0.0,0.0
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,75.07089898516165,27910.40049123152,28013.001499999995,27739.68939488054,18.96999931335449,4109.10986328125,1989.0999755859373,12084.3603515625,33586.51953125,102.58000183105467,62.0,Greed,29637.34,30408.232,27385.088,28286.727,28817.105,29630.348,30408.232,30938.607,31822.57,32529.738,34315.336,27402.767578125,28463.521484375,29347.48046875,30408.232421875,31292.19140625,32043.5595703125,33789.38037109375,0.2354802741148824,63.13985770089678,29430.27,0.0,0.365,0.0,0.0
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,77.02815779842837,28089.39988293339,28160.474,27974.0446906062,19.100000381469727,4108.93994140625,2004.800048828125,12031.8798828125,33684.7890625,102.1999969482422,68.0,Greed,30200.42,31113.34,28446.482,28944.297,29637.68,30402.18,31113.34,31646.715,32535.666,33957.99,35735.895,28446.482421875,29290.98974609375,30224.388671875,31113.33984375,31824.50390625,33291.275390625,35380.31640625,0.2399410701107406,139.69238281250256,30380.01,0.0,0.335,0.0,0.0
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,66.5094511613143,28193.303151561784,28240.107,28156.33281531037,19.09000015258789,4091.949951171875,2010.9000244140625,11929.33984375,33646.5,101.5,65.0,Greed,29888.07,30645.324,28036.451,28912.035,29483.842,30198.602,30645.324,31270.74,31985.502,33093.38,34665.848,28233.009765625,29305.15234375,30019.912109375,30645.3251953125,31628.119140625,32521.5703125,34129.77734375,0.23021055885401656,134.0172293526828,28797.1,0.0,0.32,1.0,0.0
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,74.28817606962593,28330.16253116674,28386.0755,28367.523975757,17.799999237060547,4146.22021484375,2041.300048828125,12166.26953125,34029.69140625,101.01000213623048,61.0,Greed,30373.84,31150.309,28529.014,29265.133,29803.754,30342.377,31150.309,31778.701,32317.324,33035.49,34848.844,28704.0654296875,29624.21484375,30162.8359375,31150.30859375,31778.701171875,32496.865234375,33776.09130859375,0.22376109596758917,134.65548270089656,28243.65,0.0,0.345,1.0,0.0
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,72.31728121132386,28505.158925797223,28536.2745,28567.467406637286,17.06999969482422,4137.64013671875,2002.199951171875,12123.4697265625,33886.46875,101.5500030517578,68.0,Greed,30466.93,31374.904,28489.855,29355.373,30112.697,30833.959,31374.904,31915.852,32510.896,33214.125,35540.195,28827.947021484375,29571.751953125,30653.64453125,31374.904296875,31983.470947265625,32862.5087890625,34800.8984375,0.25860621431039466,144.89613560268214,27262.84,0.0,0.31,1.0,0.0
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,69.8377968627519,28573.627253574497,28652.626499999995,28732.00289171945,17.03000005086263,4142.200032552083,1999.5332845052085,12134.886393229166,33920.0390625,101.73333485921223,68.0,Greed,30295.09,30784.146,28611.146,29335.482,29697.648,30059.814,30784.146,31508.479,31924.969,32594.979,33681.477,28973.3125,29516.564453125,29878.73046875,30784.146484375,31508.478515625,32413.896484375,33341.94775390625,0.18227549410249544,90.54157366071975,27816.85,0.0,0.38,1.0,0.0
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,74.38990361963843,28724.559956811627,28811.6135,28881.77880679379,16.990000406901043,4146.759928385417,1996.8666178385415,12146.303059895834,33953.609375,101.91666666666669,68.0,Greed,30304.65,30910.428,28910.34,29455.82,29946.752,30292.219,30910.428,31528.635,32183.209,32910.516,33819.645,29092.166015625,29774.01611328125,30183.123046875,30910.427734375,31819.556640625,32365.037109375,33478.720703125,0.17793395893891398,97.4068777901825,27590.6,0.0,0.35,1.0,0.0
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,66.72150686083654,28889.87732984437,28920.0735,28934.01606328962,16.950000762939453,4151.31982421875,1994.199951171875,12157.7197265625,33987.1796875,102.0999984741211,69.0,Greed,29430.27,29747.793,27557.771,28287.777,29017.783,29382.79,29747.793,30112.797,30660.3,31390.307,33032.824,27740.271484375,28835.28125,29200.28515625,29747.79296875,30295.298828125,31070.93017578125,32690.635009765625,0.19901372779382595,65.17933872768246,27510.93,0.0,0.315,1.0,0.0
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,70.28323661303088,29024.09442513834,29021.644,29071.72977154775,16.829999923706055,4154.8701171875,2007.4000244140625,12153.41015625,33976.62890625,101.75,58.0,Greed,30380.01,30426.5,28043.701,28960.16,29510.04,29876.623,30426.5,31159.668,31709.543,32809.297,33542.465,28226.9921875,29326.744140625,29876.623046875,30426.5,31228.402099609375,32259.419921875,33359.17578125,0.19429717940294244,13.092354910718361,28300.79,0.0,0.455,1.0,0.0
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,54.45540333730733,29111.648937124657,29060.0725,29045.574555209867,16.459999084472656,4154.52001953125,1995.199951171875,12157.23046875,33897.01171875,101.97000122070312,63.0,Greed,28797.1,29243.514,26797.357,27588.22,28139.984,28691.75,29243.514,29611.36,30163.123,30530.965,32020.727,27036.45703125,28094.00439453125,28691.75,29243.513671875,29680.329345703125,30347.04296875,31818.4140625,0.1838224822138011,39.41183035714676,28415.29,0.0,0.37,1.0,0.0
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,51.40737282803934,29130.35614138001,29048.987,28969.20078804702,17.170000076293945,4129.7900390625,2007.5999755859373,12059.5595703125,33786.62109375,101.83999633789062,52.0,Neutral,28243.65,28762.613,25425.412,26697.607,27656.36,28320.111,28762.613,29131.365,29684.494,30421.996,31712.625,25812.6015625,27103.234375,28025.111328125,28762.61328125,29315.740234375,30053.24609375,31182.545166015625,0.2133227684613628,69.14062500000249,29472.77,0.0,0.34,0.0,0.0
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,46.12728229090308,29037.171003993983,28989.4925,28806.690236804447,16.770000457763672,4133.52001953125,1979.5,12072.4599609375,33808.9609375,101.81999969482422,50.0,Neutral,27262.84,27249.242,24570.502,25641.996,26233.166,26787.39,27249.242,27711.092,28080.572,29004.275,30112.72,24939.982421875,26002.24072265625,26602.650390625,27249.2412109375,27895.83203125,28496.23974609375,29743.240234375,0.1890787211250115,-3.2988281249956386,29311.7,0.0,0.475,0.0,0.0
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,49.31183075781855,29019.11807873217,28971.7415,28712.41973806117,16.81000010172526,4134.693359375,1982.6999918619792,12060.706705729166,33831.106770833336,101.66333262125652,53.0,Neutral,27816.85,27680.941,24607.338,25551.637,26292.264,26847.736,27680.941,28217.896,28884.459,29625.086,30587.898,24996.16796875,26107.107421875,26662.580078125,27680.94140625,28398.423828125,29439.9296875,30365.71484375,0.20460035842332225,-82.65904017856657,29230.45,0.0,0.48,0.0,0.0
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,45.7722568338404,29061.14463234662,28961.271500000003,28605.57976300772,16.849999745686848,4135.86669921875,1985.8999837239585,12048.953450520834,33853.252604166664,101.5066655476888,56.0,Greed,27590.6,27645.094,25029.014,25938.146,26531.867,27088.482,27645.094,28201.707,28572.781,29500.467,30632.248,25047.568359375,26160.79296875,27088.482421875,27645.09375,28387.244140625,28943.85546875,30428.158203125,0.1916735922945171,-13.252650669638845,29233.21,0.0,0.44,0.0,0.0
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874,35.70367262747564,29026.977561454547,28928.5445,28501.327404626038,16.889999389648438,4137.0400390625,1989.0999755859373,12037.2001953125,33875.3984375,101.3499984741211,53.0,Neutral,27510.93,27704.303,24357.475,25844.951,26402.756,26960.562,27704.303,28262.105,28448.041,29005.846,29935.521,24892.03564453125,26216.8203125,26960.5625,27704.302734375,28262.10546875,28633.9765625,29749.583984375,0.1987314808613003,19.92145647321776,28068.26,0.0,0.435,0.0,0.0
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637,37.60629670563397,29018.80800893936,28935.0835,28482.228604185457,18.76000022888184,4071.6298828125,1994.0,11799.16015625,33530.828125,101.86000061035156,53.0,Neutral,28300.79,28326.988,25717.922,26277.008,27208.818,27767.902,28326.988,28699.71,29687.428,30376.969,31513.773,25904.28515625,26789.50439453125,27581.541015625,28326.98828125,29072.43359375,30004.24609375,31145.709228515625,0.20215834895949963,-6.655761718745218,28669.86,0.0,0.44,0.0,0.0
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403,40.13654190285354,29003.47114628467,28954.157,28475.85349902493,18.84000015258789,4055.989990234375,1985.699951171875,11854.349609375,33301.87109375,101.47000122070312,56.0,Greed,28415.29,28580.717,25778.686,26712.695,27459.906,28020.312,28580.717,28954.32,29514.727,30261.938,31382.748,26152.2890625,27086.302734375,28020.3125,28580.716796875,29141.123046875,29888.330078125,31009.14453125,0.1930693725935501,26.685825892861256,29026.16,0.0,0.41,0.0,0.0
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431,44.3946227395164,29045.467256952237,29032.479,28570.797927689226,17.030000686645508,4135.35009765625,1989.9000244140625,12142.240234375,33826.16015625,101.5,59.0,Greed,29472.77,29597.084,27349.205,28098.498,28660.467,29035.113,29597.084,30159.057,30721.025,31095.672,32612.986,27536.529296875,28473.14453125,29035.11328125,29597.083984375,30229.302490234375,30908.34765625,32406.93359375,0.18252833225143353,23.41552734375417,28838.16,0.0,0.405,1.0,0.0
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578,42.87381577762342,29072.18415035116,29101.145,28641.36002981406,15.779999732971191,4169.47998046875,1990.0999755859373,12226.580078125,34098.16015625,101.66999816894533,64.0,Greed,29311.7,29678.025,26860.49,27987.508,28738.848,29302.355,29678.025,30241.535,30992.877,31556.383,33284.465,27400.520751953125,28316.21875,29044.0810546875,29678.025390625,30429.37109375,30992.876953125,32378.162841796875,0.2177204473784816,53.667201450897046,29505.61,0.0,0.375,0.0,0.0
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058,43.35840318205751,29097.874651313243,29146.4795,28697.463836498435,15.87999979654948,4168.943359375,1987.8666585286455,12221.919921875,34082.673177083336,101.82999928792316,64.0,Greed,29230.45,29372.098,27093.879,28054.121,28618.969,28995.533,29372.098,29936.945,30501.797,31254.926,32422.273,27277.454833984375,28383.61474609375,28807.25,29372.09765625,30125.228515625,30878.361328125,32196.337890625,0.18470457537212026,40.34640066964889,28848.2,0.0,0.385,1.0,0.0
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372,43.31030676286876,29103.52234487344,29126.273000000005,28748.48728064144,15.979999860127768,4168.40673828125,1985.6333414713545,12217.259765625,34067.186197916664,101.99000040690105,60.0,Greed,29233.21,29170.31,26621.447,27376.668,28320.69,28698.299,29170.31,29642.322,30208.734,30775.15,32115.66,26810.251953125,27895.880859375,28698.298828125,29170.310546875,29831.125,30444.74365234375,31553.9697265625,0.1932533790111537,-10.114536830353064,28430.1,0.0,0.46,1.0,0.0
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,41.79384506748637,29004.70353474157,29019.665,28683.70373010416,16.079999923706055,4167.8701171875,1983.4000244140625,12212.599609375,34051.69921875,102.1500015258789,63.0,Greed,28068.26,28191.88,25542.979,26489.014,27056.637,27624.26,28191.88,28570.295,29137.916,29932.586,31219.197,25921.392578125,26867.4296875,27624.259765625,28191.880859375,28759.501953125,29327.123046875,31029.990234375,0.20514878858092456,13.51478794643075,27668.79,0.0,0.415,1.0,0.0
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,39.24511072791009,28928.66385210886,28958.754500000003,28682.385279618047,17.780000686645508,4119.580078125,2014.300048828125,12080.509765625,33684.53125,101.95999908447266,55.0,Greed,28669.86,28820.637,25976.494,26924.541,27682.98,28441.418,28820.637,29199.855,29579.072,30185.822,31114.91,26355.712890625,27303.76171875,28251.80859375,28820.63671875,29199.85546875,29768.681640625,30906.341796875,0.18598399449639808,20.315290178575093,27628.27,0.0,0.39,1.0,0.0
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,51.703311738915765,28862.65941214736,28891.3705,28715.12572917823,18.34000015258789,4090.75,2028.5999755859373,12025.330078125,33414.23828125,101.33999633789062,64.0,Greed,29026.16,29459.38,26798.533,27938.898,28642.123,28889.201,29459.38,30029.562,30599.746,31169.928,32500.35,27178.654296875,28128.958984375,28889.201171875,29459.380859375,30219.623046875,30979.8671875,32143.986083984375,0.2065969076950949,40.7272600446471,27598.75,0.0,0.345,1.0,0.0
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,54.67491597874344,28759.517505072523,28809.932,28726.843278780307,20.09000015258789,4061.219970703125,2048.0,11966.400390625,33127.73828125,101.4000015258789,64.0,Greed,28838.16,28956.137,26632.025,27394.03,28003.633,28384.635,28956.137,29337.139,29718.139,30480.143,31432.648,26670.125,27622.630859375,28384.634765625,28956.13671875,29527.638671875,30099.140625,31051.6484375,0.17800773813695325,20.410714285716978,26968.62,0.0,0.41,1.0,0.0
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,68.55016004565645,28753.067351549627,28770.458,28801.011537944087,17.190000534057617,4136.25,2017.4000244140625,12235.41015625,33674.37890625,101.20999908447266,61.0,Greed,29505.61,29796.656,27294.502,28077.621,28975.34,29414.648,29796.656,30369.668,30617.975,31324.691,32088.709,27504.607421875,28650.6328125,29223.64453125,29796.65625,30560.671875,30942.68359375,31706.69921875,0.17892163620203913,57.98332868304042,26795.01,0.0,0.33,1.0,0.0
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,58.3869367574469,28728.25141146472,28697.635500000004,28805.50567718751,17.12000020345052,4136.873372395833,2020.36669921875,12242.580078125,33655.81640625,101.26333363850912,60.0,Greed,28848.2,29297.373,26616.566,27382.51,28148.457,28722.914,29297.373,29871.83,30254.803,31020.748,31805.838,26808.052734375,27765.484375,28531.4296875,29297.373046875,29943.637451171875,30494.15869140625,31427.656494140625,0.19380829946036046,61.54917689732609,26775.28,0.0,0.385,1.0,0.0
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,56.62024477950917,28681.647561745925,28647.627,28769.7527555506,17.049999872843426,4137.496744791667,2023.3333740234373,12249.75,33637.25390625,101.31666819254558,64.0,Greed,28430.1,28600.219,26104.896,27064.635,27640.48,28216.324,28600.219,29060.893,29425.594,29943.852,30922.785,26488.791015625,27400.54248046875,28024.375,28600.21875,29176.060546875,29751.904296875,30711.642578125,0.17898642866178363,27.420968191967578,26917.62,0.0,0.395,1.0,0.0
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,51.12403233248458,28565.6584596227,28512.066,28664.89915978388,16.979999542236328,4138.1201171875,2026.300048828125,12256.919921875,33618.69140625,101.37000274658205,60.0,Greed,27668.79,27692.428,25577.033,26346.266,26730.883,27230.883,27692.428,28077.043,28519.354,29230.895,30000.127,25961.6484375,26538.57421875,27115.5,27692.427734375,28077.04296875,29038.5859375,29615.509765625,0.16284040027773952,-34.34082031249392,27162.14,0.0,0.44,1.0,0.0
